,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
86,86,5718 N Leonard Ave,3000.0,4.0,4.0,"Chicago, IL 60646","['09/18/2018', '08/20/2018', '08/07/2018', '07/10/2018', '06/07/2018', '06/06/2018', '05/25/2018', '04/20/2018', '06/27/2014', '06/04/2014', '05/30/2014', '05/09/2014', '04/04/2014']",8.0,"['Price change', 'Price change', 'Posting removed', 'Price change', 'Price change', 'Posting removed', 'Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Pending to active status', 'Pending', 'Listed for sale']","['4 Bedrooms', '4 Bathrooms', 'Single-Family Home', '3,000 Square Feet']",09/18/2018,,,&lpar;Jefferson Park&rpar;,"['Single-Family Home', '4 Beds', '4 Baths', 'Built in 1950', '168 days on Trulia', '3,000 sqft', '$230/sqft', '724 views']",689900.0,"[['2014-04-04 00:00:00', 200000, 'Listed for sale'], ['2014-05-09 00:00:00', 200000, 'Pending'], ['2014-05-30 00:00:00', 200000, 'Pending to active status'], ['2014-06-04 00:00:00', 200000, 'Posting removed'], ['2014-06-27 00:00:00', 175000, 'Sold'], ['2018-04-20 00:00:00', 750000, 'Listed for sale'], ['2018-05-25 00:00:00', 725000, 'Price change'], ['2018-06-06 00:00:00', 725000, 'Posting removed'], ['2018-06-07 00:00:00', 719000, 'Price change'], ['2018-07-10 00:00:00', 699900, 'Price change'], ['2018-08-07 00:00:00', 699900, 'Posting removed'], ['2018-08-20 00:00:00', 694900, 'Price change'], ['2018-09-18 00:00:00', 689900, 'Price change']]",230.0,"['$689,900', '$694,900', '$699,900', '$699,900', '$719,000', '$725,000', '$725,000', '$750,000', '$175,000', '$200,000', '$200,000', '$200,000', '$200,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,085 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5718-n-leonard-ave-chicago-il-60646--945372,724.0,1950.0,60646.0,78555,98143.0,27177,86,"['82 m', '2.0 km', '65 m', '15.3 km', '0.1 km']",['17.5 km'],"['1 min', '4 mins', '1 min', '28 mins', '1 min']",['42 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Central', 'Blue Line']",[41.987498],[-87.76894039999999]
87,87,6033 N Knox Ave,3545.0,4.0,5.0,"Chicago, IL 60646","['07/15/2018', '06/25/2018', '05/30/2018', '04/26/2018']",2.0,"['Price change', 'Price change', 'Price change', 'Listed for sale']","['5 Bedrooms', '4 Bathrooms', 'Single-Family Home', '3,545 Square Feet', 'Lot Size: 8341 sqft']",07/15/2018,8341.0,sqft,&lpar;Sauganash&rpar;,"['Single-Family Home', '5 Beds', '4 Baths', 'Built in 1978', '162 days on Trulia', '8341 sqft lot size', '3,545 sqft', '$226/sqft', '260 views']",799500.0,"[['2018-04-26 00:00:00', 919500, 'Listed for sale'], ['2018-05-30 00:00:00', 899500, 'Price change'], ['2018-06-25 00:00:00', 849000, 'Price change'], ['2018-07-15 00:00:00', 799500, 'Price change']]",226.0,"['$799,500', '$849,000', '$899,500', '$919,500']","['4 Bedrooms', '2.5 Bathrooms', 'Single-Family Home', '3,545 Square Feet', 'Lot Size: 8,341 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6033-n-knox-ave-chicago-il-60646--2104535820,260.0,1978.0,60646.0,78555,98143.0,27177,87,"['0.4 km', '5.7 km', '0.1 km', '12.0 km', '0.1 km']",['18.4 km'],"['5 mins', '16 mins', '2 mins', '23 mins', '1 min']",['52 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Cicero/Skokie Blvd.', 'Blue Line']",[41.9909942],[-87.7444605]
88,88,6033 N Forest Glen Ave,2400.0,3.0,3.0,"Chicago, IL 60646","['08/27/2018', '05/21/2018']",7.0,"['Price change', 'Listed for sale']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,400 Square Feet', 'Lot Size: 6438 sqft']",08/27/2018,6438.0,sqft,&lpar;Sauganash&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1934', '137 days on Trulia', '6438 sqft lot size', '2,400 sqft', '$250/sqft', '440 views']",599500.0,"[['2018-05-21 00:00:00', 637000, 'Listed for sale'], ['2018-08-27 00:00:00', 599500, 'Price change']]",250.0,"['$599,500', '$637,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,405 Square Feet', 'Lot Size: 6,440 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6033-n-forest-glen-ave-chicago-il-60646--2104535816,440.0,1934.0,60646.0,78555,98143.0,27177,88,"['0.8 km', '5.5 km', '0.1 km', '12.0 km', '0.1 km']",['18.5 km'],"['11 mins', '15 mins', '2 mins', '23 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Cicero/Skokie Blvd.', 'Blue Line']",[41.9906843],[-87.74186999999999]
89,89,6900 N Leoti Ave,1450.0,2.0,5.0,"Chicago, IL 60646","['08/17/2018', '06/29/2018', '05/10/2018']",8.0,"['Price change', 'Price change', 'Listed for sale']","['5 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,450 Square Feet', 'Lot Size: 6873 sqft']",08/17/2018,6873.0,sqft,&lpar;Wildwood&rpar;,"['Single-Family Home', '5 Beds', '2 Baths', 'Built in 1954', '148 days on Trulia', '6873 sqft lot size', '1,450 sqft', '$413/sqft', '159 views']",599000.0,"[['2018-05-10 00:00:00', 689900, 'Listed for sale'], ['2018-06-29 00:00:00', 649000, 'Price change'], ['2018-08-17 00:00:00', 599000, 'Price change']]",413.0,"['$599,000', '$649,000', '$689,900']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,299 Square Feet', 'Lot Size: 6,875 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6900-n-leoti-ave-chicago-il-60646--2104540476,159.0,1954.0,60646.0,78555,98143.0,27177,89,"['0.7 km', '5.7 km', '18 m', '15.3 km', '0.1 km']",['21.8 km'],"['8 mins', '11 mins', '1 min', '28 mins', '1 min']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Central', 'Blue Line']",[42.0072481],[-87.7810409]
90,90,6005 N Kildare Ave,3852.0,4.0,5.0,"Chicago, IL 60646",,6.0,,"['5 Bedrooms', '4 Bathrooms', 'Single-Family Home', '3,852 Square Feet']",06/12/2018,,,&lpar;Sauganash&rpar;,"['Single-Family Home', '5 Beds', '4 Baths', 'Built in 2018', '116 days on Trulia', '3,852 sqft', '$226/sqft', '112 views', '$66/monthly HOA']",869995.0,,226.0,,,,https://www.trulia.com/p/il/chicago/6005-n-kildare-ave-chicago-il-60646--2345423042,112.0,2018.0,60646.0,78555,98143.0,27177,90,"['0.7 km', '4.1 km', '0.2 km', '12.0 km', '0.1 km']",['17.0 km'],"['9 mins', '14 mins', '2 mins', '23 mins', '1 min']",['52 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Pulaski', 'Blue Line']",[41.99012949999999],[-87.7360625]
91,91,6936 N Chicora Ave,2498.0,3.0,4.0,"Chicago, IL 60646","['09/06/2018', '07/25/2018', '07/17/2018', '04/09/2018']",9.0,"['Price change', 'Price change', 'Posting removed', 'Listed for sale']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,498 Square Feet', 'Lot Size: 5884 sqft']",09/06/2018,5884.0,sqft,&lpar;Edgebrook&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 1969', '179 days on Trulia', '5884 sqft lot size', '2,498 sqft', '$246/sqft', '286 views']",614900.0,"[['2018-04-09 00:00:00', 635000, 'Listed for sale'], ['2018-07-17 00:00:00', 635000, 'Posting removed'], ['2018-07-25 00:00:00', 615000, 'Price change'], ['2018-09-06 00:00:00', 614900, 'Price change']]",246.0,"['$614,900', '$615,000', '$635,000', '$635,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,408 Square Feet', 'Lot Size: 5,886 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6936-n-chicora-ave-chicago-il-60646--2104540653,286.0,1969.0,60646.0,78555,98143.0,27177,91,"['1.1 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['19.5 km'],"['13 mins', '7 mins', '4 mins', '26 mins', '1 min']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[42.0067823],[-87.76601389999999]
92,92,7064 N Monon Ave,2665.0,4.0,4.0,"Chicago, IL 60646","['09/04/2018', '06/12/2018', '04/13/2018', '04/12/2018', '02/16/2018', '02/12/2018', '01/24/2018', '09/13/2017', '08/24/2017', '08/10/2017', '07/20/2017', '07/11/2017', '06/13/2017', '02/17/2005']",4.0,"['Posting removed', 'Price change', 'Posting removed', 'Price change', 'Posting removed', 'Posting removed', 'Listed for sale', 'Posting removed', 'Pending to active status', 'Pending', 'Posting removed', 'Price change', 'Listed for sale', 'Sold']","['4 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,665 Square Feet', 'Lot Size: 4704 sqft']",09/11/2018,4704.0,sqft,&lpar;Wildwood&rpar;,"['Single-Family Home', '4 Beds', '4 Baths', 'Built in 1945', '254 days on Trulia', '4704 sqft lot size', '2,665 sqft', '$300/sqft', '843 views']",799000.0,"[['2005-02-17 00:00:00', 580000, 'Sold'], ['2017-06-13 00:00:00', 849000, 'Listed for sale'], ['2017-07-11 00:00:00', 825000, 'Price change'], ['2017-07-20 00:00:00', 825000, 'Posting removed'], ['2017-08-10 00:00:00', 825000, 'Pending'], ['2017-08-24 00:00:00', 825000, 'Pending to active status'], ['2017-09-13 00:00:00', 825000, 'Posting removed'], ['2018-01-24 00:00:00', 825000, 'Listed for sale'], ['2018-02-12 00:00:00', 825000, 'Posting removed'], ['2018-02-16 00:00:00', 825000, 'Posting removed'], ['2018-04-12 00:00:00', 799900, 'Price change'], ['2018-04-13 00:00:00', 799900, 'Posting removed'], ['2018-06-12 00:00:00', 799000, 'Price change'], ['2018-09-04 00:00:00', 799000, 'Posting removed']]",300.0,"['$799,000', '$799,000', '$799,900', '$799,900', '$825,000', '$825,000', '$825,000', '$825,000', '$825,000', '$825,000', '$825,000', '$825,000', '$849,000', '$580,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,800 Square Feet', 'Lot Size: 4,705 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7064-n-monon-ave-chicago-il-60646--2104541021,843.0,1945.0,60646.0,78555,98143.0,27177,92,"['2.0 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['20.4 km'],"['24 mins', '7 mins', '4 mins', '26 mins', '1 min']",['1 hour 4 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[42.0101483],[-87.7759841]
93,93,6087 N Kirkwood Ave,6000.0,5.0,5.0,"Chicago, IL 60646","['03/01/2018', '11/07/2017', '09/21/2017', '06/16/2017', '02/08/2017', '07/18/2016', '06/03/2016', '03/24/2016', '12/16/2005']",9.0,"['Listed for sale', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold']","['5 Bedrooms', '5 Bathrooms', 'Single-Family Home', '6,000 Square Feet', 'Lot Size: 8888 sqft']",04/13/2018,8888.0,sqft,&lpar;Sauganash&rpar;,"['Single-Family Home', '5 Beds', '5 Baths', 'Built in 1937', '219 days on Trulia', '8888 sqft lot size', '6,000 sqft', '$283/sqft', '1184 views']",1700000.0,"[['2005-12-16 00:00:00', 925000, 'Sold'], ['2016-03-24 00:00:00', 1799000, 'Listed for sale'], ['2016-06-03 00:00:00', 1799000, 'Posting removed'], ['2016-07-18 00:00:00', 1799000, 'Listed for sale'], ['2017-02-08 00:00:00', 1775000, 'Price change'], ['2017-06-16 00:00:00', 1775000, 'Posting removed'], ['2017-09-21 00:00:00', 1700000, 'Listed for sale'], ['2017-11-07 00:00:00', 1700000, 'Posting removed'], ['2018-03-01 00:00:00', 1700000, 'Listed for sale']]",283.0,"['$1,700,000', '$1,700,000', '$1,700,000', '$1,775,000', '$1,775,000', '$1,799,000', '$1,799,000', '$1,799,000', '$925,000']","['6 Bedrooms', '3.5 Bathrooms', 'Single-Family Home', '4,173 Square Feet', 'Lot Size: 8,888 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6087-n-kirkwood-ave-chicago-il-60646--2104536172,1184.0,1937.0,60646.0,78555,98143.0,27177,93,"['0.7 km', '5.7 km', '0.1 km', '12.0 km', '0.1 km']",['18.6 km'],"['9 mins', '16 mins', '2 mins', '23 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Cicero/Skokie Blvd.', 'Blue Line']",[41.9921142],[-87.7420983]
94,94,6005 N Marmora Ave,1296.0,3.0,4.0,"Chicago, IL 60646","['09/13/2018', '09/09/2018', '05/05/2018', '04/05/2018', '03/19/2018', '03/02/2018', '03/14/2017', '03/13/2017', '02/20/2017', '02/06/2017', '06/06/2006', '10/31/1997']",8.0,"['Pending to active status', 'Pending', 'Price change', 'Price change', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Listed for sale', 'Sold', 'Sold']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,296 Square Feet', 'Lot Size: 3876 sqft']",10/05/2018,3876.0,sqft,&lpar;Jefferson Park&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 1950', '218 days on Trulia', '3876 sqft lot size', '1,296 sqft', '$416/sqft', '586 views']",539777.0,"[['1997-10-31 00:00:00', 78000, 'Sold'], ['2006-06-06 00:00:00', 408000, 'Sold'], ['2017-02-06 00:00:00', 250000, 'Listed for sale'], ['2017-02-20 00:00:00', 250000, 'Pending'], ['2017-03-13 00:00:00', 250000, 'Posting removed'], ['2017-03-14 00:00:00', 274500, 'Sold'], ['2018-03-02 00:00:00', 567000, 'Listed for sale'], ['2018-03-19 00:00:00', 567000, 'Posting removed'], ['2018-04-05 00:00:00', 567700, 'Price change'], ['2018-05-05 00:00:00', 549900, 'Price change'], ['2018-09-09 00:00:00', 549900, 'Pending'], ['2018-09-13 00:00:00', 549900, 'Pending to active status']]",416.0,"['$549,900', '$549,900', '$549,900', '$567,700', '$567,000', '$567,000', '$274,500', '$250,000', '$250,000', '$250,000', '$408,000', '$78,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,296 Square Feet', 'Lot Size: 3,875 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6005-n-marmora-ave-chicago-il-60646--2104535532,586.0,1950.0,60646.0,78555,98143.0,27177,94,"['0.5 km', '2.6 km', '31 m', '15.3 km', '0.1 km']",['18.5 km'],"['7 mins', '6 mins', '1 min', '28 mins', '1 min']",['47 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Milwaukee Avenue', 'Blue Line']",[41.9904053],[-87.7753876]
95,95,6218 N Navajo Ave,3200.0,4.0,4.0,"Chicago, IL 60646",,4.0,,"['4 Bedrooms', '4 Bathrooms', 'Single-Family Home', '3,200 Square Feet', 'Lot Size: 6336 sqft']",09/20/2018,6336.0,sqft,&lpar;Edgebrook&rpar;,"['Single-Family Home', '4 Beds', '4 Baths', 'Built in 1998', '24 days on Trulia', '6336 sqft lot size', '3,200 sqft', '$234/sqft', '161 views']",750000.0,,234.0,,,,https://www.trulia.com/p/il/chicago/6218-n-navajo-ave-chicago-il-60646--1262404,161.0,1998.0,60646.0,78555,98143.0,27177,95,"['0.7 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['19.2 km'],"['9 mins', '7 mins', '4 mins', '26 mins', '1 min']",['51 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.9949035],[-87.75996529999999]
96,96,6014 N Keating Ave,1656.0,3.0,5.0,"Chicago, IL 60646",['09/14/2018'],1.0,['Listed for sale'],"['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,656 Square Feet', 'Lot Size: 4090 sqft']",09/14/2018,4090.0,sqft,&lpar;Sauganash&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1951', '21 days on Trulia', '4090 sqft lot size', '1,656 sqft', '$277/sqft', '102 views']",459000.0,"[['2018-09-14 00:00:00', 459000, 'Listed for sale']]",277.0,"['$459,000']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,656 Square Feet', 'Lot Size: 4,092 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6014-n-keating-ave-chicago-il-60646--2104535613,102.0,1951.0,60646.0,78555,98143.0,27177,96,"['1.6 km', '2.2 km', '0.3 km', '13.5 km', '0.1 km']",['17.8 km'],"['21 mins', '4 mins', '4 mins', '26 mins', '1 min']",['1 hour 0 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.9904339],[-87.74715979999999]
97,97,6443 N Leoti Ave,2376.0,2.0,4.0,"Chicago, IL 60646","['09/22/2017', '09/15/2017', '08/03/2017', '07/24/2017', '07/10/2017', '07/05/2017', '06/21/2017', '06/09/2017', '05/25/2017', '05/08/2017', '05/04/2017']",8.0,"['Sold', 'Posting removed', 'Pending', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,376 Square Feet', 'Lot Size: 6200 sqft']",09/27/2018,6200.0,sqft,&lpar;Edgebrook&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1938', '8 days on Trulia', '6200 sqft lot size', '2,376 sqft', '$223/sqft', '13 views']",529000.0,"[['2017-05-04 00:00:00', 649000, 'Listed for sale'], ['2017-05-08 00:00:00', 630000, 'Price change'], ['2017-05-25 00:00:00', 599900, 'Price change'], ['2017-06-09 00:00:00', 549900, 'Price change'], ['2017-06-21 00:00:00', 499900, 'Price change'], ['2017-07-05 00:00:00', 475900, 'Price change'], ['2017-07-10 00:00:00', 450000, 'Price change'], ['2017-07-24 00:00:00', 439000, 'Price change'], ['2017-08-03 00:00:00', 439000, 'Pending'], ['2017-09-15 00:00:00', 439000, 'Posting removed'], ['2017-09-22 00:00:00', 425000, 'Sold']]",223.0,"['$425,000', '$439,000', '$439,000', '$439,000', '$450,000', '$475,900', '$499,900', '$549,900', '$599,900', '$630,000', '$649,000']","['4 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '2,376 Square Feet', 'Lot Size: 6,200 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6443-n-leoti-ave-chicago-il-60646--2104539299,13.0,1938.0,60646.0,78555,98143.0,27177,97,"['0.2 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['18.7 km'],"['3 mins', '7 mins', '4 mins', '26 mins', '1 min']",['44 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.9987196],[-87.7650144]
98,98,5935 N Merrimac Ave,2574.0,4.0,5.0,"Chicago, IL 60646",['12/14/1998'],8.0,['Sold'],"['5 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,574 Square Feet', 'Lot Size: 3720 sqft']",09/27/2018,3720.0,sqft,&lpar;Norwood Park East&rpar;,"['Single-Family Home', '5 Beds', '4 Baths', 'Built in 1946', '8 days on Trulia', '3720 sqft lot size', '2,574 sqft', '$214/sqft', '51 views']",549900.0,"[['1998-12-14 00:00:00', 160000, 'Sold']]",214.0,"['$160,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,574 Square Feet', 'Lot Size: 3,720 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5935-n-merrimac-ave-chicago-il-60646--2104535168,51.0,1946.0,60646.0,78555,98143.0,27177,98,"['0.3 km', '2.8 km', '31 m', '15.3 km', '0.1 km']",['18.6 km'],"['4 mins', '7 mins', '1 min', '28 mins', '1 min']",['46 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Milwaukee Avenue', 'Blue Line']",[41.989475],[-87.7839379]
99,99,6450 N Navajo Ave,2179.0,2.0,3.0,"Chicago, IL 60646",,1.0,,"['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,179 Square Feet']",09/27/2018,,,&lpar;Edgebrook&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1949', '11 days on Trulia', '2,179 sqft', '$275/sqft', '78 views']",599999.0,,275.0,,,,https://www.trulia.com/p/il/chicago/6450-n-navajo-ave-chicago-il-60646--2104539320,78.0,1949.0,60646.0,78555,98143.0,27177,99,"['0.8 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['19.3 km'],"['10 mins', '7 mins', '4 mins', '26 mins', '1 min']",['53 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.9988292],[-87.7566563]
